LOTRIAL,10 mg comp.x 50,Roemmers
LOTRIAL,10 mg comp.x 60,Roemmers
LOTRIAL,2.5 mg comp.x 30,Roemmers
LOTRIAL,2.5 mg comp.x 60,Roemmers
LOTRIAL,20 mg comp.x 30,Roemmers
LOTRIAL,20 mg comp.x 60,Roemmers
LOTRIAL,5 mg comp.x 30,Roemmers
LOTRIAL,5 mg comp.x 50,Roemmers
LOTRIAL,5 mg comp.x 60,Roemmers
LOTRIAL D,comp.x 30,Roemmers
LOTRIAL D-20,comp.x 30,Roemmers
OLDREN,25 mg comp.rec.x 30,Roemmers
OLDREN,50 mg comp.rec.x 30,Roemmers
MERIDIAN,10 mg comp.rec.x 15,Roemmers
MERIDIAN,10 mg comp.rec.x 30,Roemmers
MERIDIAN,10 mg comp.rec.x 60,Roemmers
MERIDIAN 20,20 mg comp.rec.x 15,Roemmers
MERIDIAN 20,20 mg comp.rec.x 30,Roemmers
INDUCTAL,2 mg comp.rec.x 30,Roemmers
INDUCTAL,3 mg comp.rec.x 30,Roemmers
DORICOXIB 120,120 mg comp.rec.x 10,Roemmers
DORICOXIB 60,60 mg comp.rec.x 10,Roemmers
DORICOXIB 60,60 mg comp.rec.x 30,Roemmers
DORICOXIB 90,90 mg comp.rec.x 10,Roemmers
DORICOXIB 90,90 mg comp.rec.x 30,Roemmers
IXACOR,10 mg comp.x 30,Roemmers
VASOTENAL EZ,10/10 mg comp.x 30,Roemmers
VASOTENAL EZ,20/10 mg comp.x 30,Roemmers
TAURAL F 20,20 mg comp.x 30,Roemmers
TAURAL F 20,20 mg comp.x 60,Roemmers
TAURAL F 40,40 mg comp.x 30,Roemmers
DIONDEL,comp.x 20,Roemmers
DIONDEL,comp.x 50,Roemmers
MICOLIS NOVO,150 mg c·ps.x 2,Roemmers
MICOLIS NOVO,150 mg c·ps.x 4,Roemmers
LIDIL CORT,spray nasal x 120 ds.,Roemmers
LIDIL CORT,spray nasal x 60 ds.,Roemmers
ENDIAL,2 mg comp.x 30,Roemmers
ENDIAL,2 mg comp.x 60,Roemmers
ENDIAL,4 mg comp.x 30,Roemmers
ENDIAL,4 mg comp.x 60,Roemmers
ENDIAL MET 2,2/1000 mg comp.rec.x 30,Roemmers
ENDIAL MET 2,2/1000 mg comp.rec.x 60,Roemmers
ENDIAL MET 4,4/1000 mg comp.rec.x 30,Roemmers
ENDIAL MET 4,4/1000 mg comp.rec.x 60,Roemmers
VITALIX,100 mg comp.rec.x 30,Roemmers
FEBRATIC,400 mg comp.x 20,Roemmers
PRONTAL,c·ps.x 30,Roemmers
MEDOCOR SUBLINGUAL,5 mg comp.subl.x 30,Roemmers
MEDOCOR,comp.x 20,Roemmers
MEDOCOR,comp.x 40,Roemmers
MEDOCOR AP,c·ps.x 30,Roemmers
DORIXINA FORTE NF,10 mg comp.rec.x 10,Roemmers
DORIXINA FORTE NF,10 mg comp.subl.x 10,Roemmers
DORIXINA FORTE NF,10 mg comp.subl.x 20,Roemmers
DORIXINA FORTE NF,20 mg comp.rec.x 10,Roemmers
LANZOPRAL,susp.sob.x 30,Roemmers
LEXOBRON 500,500 mg comp.rec.x 7,Roemmers
LEXOBRON 750,750 mg comp.rec.x 5,Roemmers
TOGREL,2 mg comp.x 50,Roemmers
TOGREL,25 mg comp.x 50,Roemmers
DECIDEX PLUS,c·ps.x 10,Roemmers
LOSACOR,100 mg comp.rec.x 30,Roemmers
LOSACOR,50 mg comp.rec.x 30,Roemmers
LOSACOR,50 mg comp.rec.x 60,Roemmers
LOSACOR D,100/25 mg comp.rec.x 30,Roemmers
LOSACOR D,50/12.5 mg comp.rec.x 30,Roemmers
BRONAX,15 mg comp.x 10,Roemmers
BRONAX,15 mg comp.x 20,Roemmers
BRONAX,15 mg comp.x 30,Roemmers
BRONAX CB,15 mg c·ps.bl.x 10,Roemmers
BRONAX CB,15 mg c·ps.bl.x 30,Roemmers
BRONAX CORT,comp.rec.x 10,Roemmers
BRONAX CORT,comp.rec.x 20,Roemmers
BRONAX FLEX,comp.x 10,Roemmers
BRONAX FLEX,comp.x 20,Roemmers
MERITAL,comp.ran.x 30,Roemmers
MERITAL,comp.ran.x 60,Roemmers
MERITAL 20,comp.rec.x 30,Roemmers
MERITAL XR PLUS,14/10 c·ps.lib.prol.x 30,Roemmers
MERITAL XR PLUS,28/10 c·ps.lib.prol.x 30,Roemmers
PLENAIR,10 mg comp.rec.x 30,Roemmers
PLENAIR,5 mg comp.mast.x 30,Roemmers
CORPRES 10,10 mg comp.x 30,Roemmers
CORPRES 10,10 mg comp.x 60,Roemmers
CORPRES 2.5,2.5 mg comp.x 30,Roemmers
CORPRES 2.5,2.5 mg comp.x 60,Roemmers
CORPRES 5,5 mg comp.x 30,Roemmers
CORPRES 5,5 mg comp.x 60,Roemmers
CORPRES D,5/12.5 mg comp.rec.x 30,Roemmers
CORPRES D,5/12.5 mg comp.rec.x 60,Roemmers
NIXORAN,500 mg comp.rec.x 6,Roemmers
TERMOFREN,gts.x 20 ml,Roemmers
TERMOFREN,sol.x 120 ml,Roemmers
MESTINON TS,180 mg comp.x 30,Roemmers
MESTINON,60 mg comp.x 100,Roemmers
PROCARDIA,10 mg comp.x 30,Roemmers
PROCARDIA,5 mg comp.x 30,Roemmers
PLENICA,150 mg c·ps.x 30,Roemmers
PLENICA,25 mg c·ps.x 30,Roemmers
PLENICA,300 mg c·ps.x 30,Roemmers
PLENICA,50 mg c·ps.x 15,Roemmers
PLENICA,50 mg c·ps.x 30,Roemmers
PLENICA 75 PRACTIDOSIS,75 mg comp.x 15,Roemmers
PLENICA 75 PRACTIDOSIS,75 mg comp.x 30,Roemmers
PLENICA,75 mg c·ps.x 15,Roemmers
PLENICA,75 mg c·ps.x 30,Roemmers
PLENICA,75 mg c·ps.x 60,Roemmers
SERTAL,gts.x 20 ml,Roemmers
SERTAL COMPUESTO VL,comp.rec.x 20,Roemmers
INQUETIA,100 mg comp.x 30,Roemmers
INQUETIA,200 mg comp.x 30,Roemmers
INQUETIA,25 mg comp.x 30,Roemmers
ELBRUS,1 mg comp.x 30,Roemmers
LISIBACTER,200 mg comp.rec.x 20,Roemmers
LISIBACTER,550 mg comp.rec.x 10,Roemmers
LISIBACTER,550 mg comp.rec.x 30,Roemmers
ABAXON,10 mg x 30 comp.rec.,Roemmers
ABAXON,15 mg x 30 comp.rec.,Roemmers
ABAXON,2.5 mg x 30 comp.rec.,Roemmers
ABAXON,20 mg x 30 comp.rec.,Roemmers
ROVARTAL,10 mg comp.rec.x 30,Roemmers
ROVARTAL,10 mg comp.rec.x 60,Roemmers
ROVARTAL,20 mg comp.rec.x 30,Roemmers
ROVARTAL,20 mg comp.rec.x 60,Roemmers
ROVARTAL,40 mg comp.rec.x 30,Roemmers
ROVARTAL,5 mg comp.rec.x 30,Roemmers
ROVARTAL,5 mg comp.rec.x 60,Roemmers
ROVARTAL EZ,10 mg c·ps. x 30,Roemmers
ROVARTAL EZ,20 mg c·ps. x 30,Roemmers
ROVARTAL EZ,5 mg c·ps. x 30,Roemmers
ASERTRAL,100 mg comp.ran.x 30,Roemmers
ASERTRAL,100 mg comp.ran.x 60,Roemmers
ASERTRAL,50 mg comp.ran.x 30,Roemmers
ASERTRAL,50 mg comp.ran.x 60,Roemmers
VIMAX,100 mg comp.x 6,Roemmers
VIMAX,25 mg comp.x 2,Roemmers
VIMAX 50,50 mg comp.mast.x 2,Roemmers
VIMAX,50 mg comp.x 2,Roemmers
VIMAX,50 mg comp.x 6,Roemmers
VIMAX FLASH 50,50mg comp.dis.buc.rap.x6,Roemmers
VIMAX FLASH 100,comp.dis.buc.rap.x 10,Roemmers
VIMAX FLASH 100,comp.dis.buc.rap.x 2,Roemmers
VASOTENAL,10 mg comp.x 30,Roemmers
VASOTENAL,20 mg comp.x 30,Roemmers
VASOTENAL,5 mg comp.x 30,Roemmers
IMPROVAL 125,125 mg comp.rec.x 30,Roemmers
IMPROVAL 250,250 mg comp.rec.x 30,Roemmers
IMPROVAL 500,500 mg comp.rec.x 30,Roemmers
IMPROVAL 500,500 mg comp.rec.x 60,Roemmers
DOSULFIN FORTE,comp.x 14,Roemmers
INVICTUS 20,20 mg comp.rec.x 1,Roemmers
INVICTUS 20,20 mg comp.rec.x 2,Roemmers
INVICTUS 20,20 mg comp.rec.x 4,Roemmers
INVICTUS 5,5 mg comp.rec.x 30,Roemmers
PLIDEX AP,300 mg comp.lib.prol.x30,Roemmers
PLIDEX 100,comp.x 30,Roemmers
PLIDEX 200,comp.x 30,Roemmers
PLIDEX S,200/120 mg comp.rec.x 30,Roemmers
PLIDEX S,200/120 mg comp.rec.x 60,Roemmers
RACORVAL,160 mg comp.rec.x 28,Roemmers
RACORVAL,160 mg comp.rec.x 30,Roemmers
RACORVAL,320 mg comp.rec.x 30,Roemmers
RACORVAL,80 mg comp.rec.x 14,Roemmers
RACORVAL,80 mg comp.rec.x 28,Roemmers
RACORVAL,80 mg comp.rec.x 30,Roemmers
RACORVAL A,160/10 mg comp.rec.x 28,Roemmers
RACORVAL A,160/5 mg comp.rec.x 28,Roemmers
RACORVAL 3D,160/10/12.5mg comp.rex28,Roemmers
RACORVAL 3D,160/5/12.5mg comp.recx28,Roemmers
RACORVAL 3D,320/10/25mg comp.rec.x30,Roemmers
RACORVAL D,160/12.5 mg comp.rec.x28,Roemmers
RACORVAL D,80/12.5 mg comp.rec.x 28,Roemmers
SESAREN XR,150 mg c·ps.x 15,Roemmers
SESAREN XR,150 mg c·ps.x 30,Roemmers
SESAREN XR,225 mg c·ps.x 15,Roemmers
SESAREN XR,225 mg c·ps.x 30,Roemmers
SESAREN,25 mg comp.x 30,Roemmers
SESAREN XR,37.5 mg c·ps.x 28,Roemmers
SESAREN,50 mg comp.x 30,Roemmers
SESAREN,75 mg comp.x 30,Roemmers
SESAREN XR,75 mg c·ps.x 15,Roemmers
SESAREN XR,75 mg c·ps.x 30,Roemmers
RAQUIFEROL,fco.gotero x 4 ml,Roemmers
RAQUIFEROL D3,fco.gotero x 4 ml,Roemmers
RAQUIFEROL D3,sol.oral x 2 ml,Roemmers
CLIACIL 1000,1000 mg comp.x 16,Ronnet
CLIACIL 1000,1000 mg comp.x 8,Ronnet
CLIACIL,500 mg comp.x 16,Ronnet
CLIACIL,500 mg comp.x 8,Ronnet
ATELSTA,100 mg comp.x 30,Ronnet
ATELSTA,100 mg comp.x 60,Ronnet
ATELSTA,25 mg comp.x 30,Ronnet
ATELSTA,25 mg comp.x 60,Ronnet
ATELSTA,50 mg comp.x 30,Ronnet
ATELSTA,50 mg comp.x 60,Ronnet
RONATOR,10 mg comp.x 30,Ronnet
RONATOR,10 mg comp.x 60,Ronnet
RONATOR,20 mg comp.x 30,Ronnet
RONATOR,20 mg comp.x 60,Ronnet
TALCILINA,500 mg comp.rec.x 3,Ronnet
TALCILINA,500 mg comp.rec.x 6,Ronnet
SALVITOS,jbe.x 120 ml,Ronnet
RIBAMICIN,500 mg comp.x 16,Ronnet
RIBAMICIN,500 mg comp.x 8,Ronnet
MYCANDEN,cr.x 20 g,Ronnet
MYCANDEN,pvo.dÈrmico x 30 g,Ronnet
MYCANDEN,spray x 60 ml,Ronnet
NALGIFLEX GEL,gel x 50 g,Ronnet
NALGIFLEX,50 mg comp.rec.x 15,Ronnet
NALGIFLEX,50 mg comp.rec.x 30,Ronnet
NALGIFLEX 75,75 mg comp.rec.x 15,Ronnet
NALGIFLEX 75,75 mg comp.rec.x 30,Ronnet
NALGIFLEX RELAX,comp.rec.gastrorr.x 15,Ronnet
NALGIFLEX RELAX,comp.rec.gastrorr.x 30,Ronnet
RONELAX,jbe.x 120 ml,Ronnet
RONELAX,jbe.x 250 ml,Ronnet
PROCTOCREM,pda.x 20 g,Ronnet
NORMASEC,comp.x 10,Ronnet
NORMASEC,comp.x 20,Ronnet
NEFRONET,comp.rec.x 10,Ronnet
NEFRONET,comp.rec.x 20,Ronnet
TERMOGRIP,comp.rec.x 10,Ronnet
LAXANET,sol.oral x 15 ml,Ronnet
LAXANET,sol.oral x 50 ml,Ronnet
OSTEOFENE,70 mg comp.x 4,Rontag
AMPAKINE,100 mg comp.x 30,Rontag
AMPAKINE,100 mg comp.x 60,Rontag
ARLEMIDE,10 mg comp.x 30,Rontag
ARLEMIDE,15 mg comp.x 15,Rontag
ARLEMIDE,15 mg comp.x 30,Rontag
ARLEMIDE,5 mg comp.x 10,Rontag
ARLEMIDE,5 mg comp.x 30,Rontag
RONISTINA,16 mg comp.x 30,Rontag
RONISTINA,16 mg comp.x 60,Rontag
RONISTINA DUO,24 mg comp.x 15,Rontag
RONISTINA DUO,24 mg comp.x 30,Rontag
RONISTINA DUO,24 mg comp.x 60,Rontag
RONISTINA,8 mg comp.x 30,Rontag
RONISTINA,8 mg comp.x 60,Rontag
CREOSEDIN,3 mg comp.x 20,Rontag
CREOSEDIN,3 mg comp.x 50,Rontag
CREOSEDIN,6 mg comp.x 20,Rontag
CREOSEDIN,6 mg comp.x 50,Rontag
CABERPAR,1 mg comp.x 10,Rontag
CABERPAR,2 mg comp.x 30,Rontag
CARBAMAT,200 mg comp.x 30,Rontag
CARBAMAT,200 mg comp.x 60,Rontag
SOLFIDIN FLASH,0.5 mg comp.x 30,Rontag
SOLFIDIN,0.5 mg comp.x 30,Rontag
SOLFIDIN FLASH,0.5 mg comp.x 60,Rontag
SOLFIDIN,2 mg comp.x 30,Rontag
D.A.P.S.,100 mg comp.x 100,Rontag
DEFAS,30 mg comp.x 10,Rontag
DEFAS,30 mg comp.x 20,Rontag
DEFAS,6 mg comp.x 20,Rontag
SAROMET,comp.x 50,Rontag
SAROMET FULLTIME,c·ps.x 20,Rontag
AUROBRAL,10 mg comp.x 30,Rontag
AUROBRAL,5 mg comp.x 30,Rontag
PRODINAM,sob.x 28 x 2 g,Rontag
AXOKINE,200 mg comp.x 30,Rontag
METIREL,200 mg comp.x 30,Rontag
METIREL,200 mg comp.x 60,Rontag
AXOKINE,200 mg comp.x 60,Rontag
YECTAFER,a.x 10,Rontag
YECTAFER,a.x 5,Rontag
YECTAFER TABS,40/0.5 mg comp.rec.x 20,Rontag
YECTAFER TABS,40/0.5 mg comp.rec.x 40,Rontag
YECTAFER TABS,80/1 mg comp.rec.x 20,Rontag
YECTAFER TABS,80/1 mg comp.rec.x 40,Rontag
YECTAFER COMPLEX,a.x 10,Rontag
YECTAFER COMPLEX,a.x 5,Rontag
INDOTEX,100 mg sup.x 10,Rontag
INDOTEX,50 mg sup.x 10,Rontag
LEFLUAR,20 mg comp.rec.x 30,Rontag
LEVRON,1000 mg comp.x 30,Rontag
LEVRON,250 mg comp.x 30,Rontag
LEVRON,500 mg comp.x 20,Rontag
LEVRON,500 mg comp.x 60,Rontag
ANALERG,5 mg comp.rec.x 10,Rontag
ANALERG,5 mg comp.rec.x 30,Rontag
NAXO TV,ov.x 12,Rontag
BILANZ,30 mg comp.rec.x 10,Rontag
BILANZ,30 mg comp.rec.x 30,Rontag
INTENSIT,200 mg comp.x 10,Rontag
NUBAINA,10 mg/ml a.x 10 x 1 ml,Rontag
NUBAINA,10 mg/ml a.x 5 x 1 ml,Rontag
NUBAINA,20 mg/ml a.x 10 x 1 ml,Rontag
NAPRONTAG,250 mg comp.x 20,Rontag
NAPRONTAG,500 mg comp.x 20,Rontag
NAPRONTAG,500 mg comp.x 50,Rontag
NAPRONTAG GESIC,550 mg comp.rec.x 10,Rontag
NAPRONTAG GESIC,550 mg comp.rec.x 20,Rontag
NAPRONTAG 24,750 mg comp.x 10,Rontag
NAPRONTAG 24,750 mg comp.x 30,Rontag
DATEVAN,20 mg comp.x 10,Rontag
DATEVAN,20 mg comp.x 30,Rontag
RASAX,1 mg comp.x 30,Rontag
SERLINA,100 mg comp.x 30,Rontag
SERLINA,50 mg comp.x 30,Rontag
TRALI,8 mg/ml gts.x 30 ml,Rontag
TOCLINE,2.5 mg comp.x 30,Rontag
GANAVAX,37.5 mg comp.x 30,Rontag
GANAVAX,50 mg comp.x 30,Rontag
GANAVAX,75 mg comp.x 30,Rontag
ACENOCOUMAROL ROSPAW,4 mg comp.x 20,Rospaw
ROSPAZ,0.50 mg comp.x 30,Rospaw
ROSPAZ,0.50 mg comp.x 60,Rospaw
ROSPAZ,1 mg comp.x 30,Rospaw
ROSPAZ,1 mg comp.x 60,Rospaw
ROSPAZ,2 mg comp.x 30,Rospaw
ROSPAZ,2 mg comp.x 60,Rospaw
AMIPTRIL,25 mg comp.x 30,Rospaw
AMIPTRIL,75 mg comp.x 30,Rospaw
AMLOPAW,10 mg comp.x 10,Rospaw
AMLOPAW,10 mg comp.x 30,Rospaw
AMLOPAW,10 mg comp.x 50,Rospaw
AMLOPAW,5 mg comp.x 10,Rospaw
AMLOPAW,5 mg comp.x 30,Rospaw
AMLOPAW,5 mg comp.x 60,Rospaw
APECUR,10 mg comp.x 30,Rospaw
APECUR,15 mg comp.x 30,Rospaw
APECUR,20 mg comp.x 15,Rospaw
APECUR,5 mg comp.x 30,Rospaw
BIPERIDENO ROSPAW,2 mg comp.x 20,Rospaw
BIPERIDENO ROSPAW,2 mg comp.x 60,Rospaw
CARVIPAW,12.5 mg comp.x 30,Rospaw
CARVIPAW,25 mg comp.x 30,Rospaw
CARVIPAW,3.125 mg comp.x 30,Rospaw
CARVIPAW,50 mg comp.x 30,Rospaw
CARVIPAW,6.25 mg comp.x 30,Rospaw
CILOSPAW,100 mg comp.x 30,Rospaw
CILOSPAW,100 mg comp.x 60,Rospaw
CILOSPAW,50 mg comp.x 30,Rospaw
CILOSPAW,50 mg comp.x 60,Rospaw
CLONAZEPAM ROSPAW,0.5 mg comp.birran.x30,Rospaw
CLONAZEPAM ROSPAW,0.5 mg comp.birran.x60,Rospaw
CLONAZEPAM ROSPAW,1 mg comp.birran.x 30,Rospaw
CLONAZEPAM ROSPAW,1 mg comp.birran.x 60,Rospaw
CLONAZEPAM ROSPAW,2 mg comp.birran.x 30,Rospaw
CLONAZEPAM ROSPAW,2 mg comp.birran.x 60,Rospaw
CLOPIDOGREL ROSPAW,75 mg comp.x 10,Rospaw
CLOPIDOGREL ROSPAW,75 mg comp.x 30,Rospaw
CLOZAPINA ROSPAW,100 mg comp.x 100,Rospaw
CLOZAPINA ROSPAW,100 mg comp.x 30,Rospaw
CLOZAPINA ROSPAW,100 mg comp.x 90,Rospaw
G.N.O. CP,comp.x 10,Rospaw
G.N.O. CP,comp.x 20,Rospaw
LUPRACIL,10 mg comp.rec.x 30,Rospaw
LUPRACIL,10 mg comp.rec.x 60,Rospaw
LUPRACIL,5 mg comp.rec.x 30,Rospaw
LUPRACIL,5 mg comp.rec.x 60,Rospaw
ROSTALOPRAM,10 mg comp.rec.x 15,Rospaw
ROSTALOPRAM,10 mg comp.rec.x 30,Rospaw
ROSTALOPRAM,20 mg comp.rec.x 15,Rospaw
ROSTALOPRAM,20 mg comp.rec.x 30,Rospaw
FENROS,100 mg comp.x 20,Rospaw
FENROS,100 mg comp.x 60,Rospaw
FENROS,15 mg comp.x 30,Rospaw
MIRPAW,1 mg comp.x 30,Rospaw
KETIAL RAPID,10 mg comp.subl.x 10,Rospaw
KETIAL,10 mg comp.x 10,Rospaw
KETIAL,10 mg comp.x 20,Rospaw
KETIAL,20 mg comp.x 10,Rospaw
KETIAL,20 mg comp.x 20,Rospaw
MEPROZIN,100 mg comp.x 30,Rospaw
MEPROZIN,2 mg comp.x 30,Rospaw
MEPROZIN,25 mg comp.x 30,Rospaw
LOPERIX,2 mg comp.x 10,Rospaw
LOPERIX,2 mg comp.x 20,Rospaw
VINTEX,100 mg comp.rec.x 30,Rospaw
VINTEX,50 mg comp.rec.x 30,Rospaw
METFORMINA ROSPAW 850 AP,850 mg comp.rec.AP x 30,Rospaw
METFORMINA ROSPAW 850 AP,850 mg comp.rec.AP x 60,Rospaw
METFORMINA ROSPAW 500,comp.rec.x 30,Rospaw
METFORMINA ROSPAW 500,comp.rec.x 60,Rospaw
G.N.O. 30 MG,comp.x 10,Rospaw
G.N.O. 30 MG,comp.x 20,Rospaw
G.N.O. 60 MG,comp.x 30,Rospaw
G.N.O. 30 MG,comp.x 50,Rospaw
G.N.O. 60 MG,comp.x 50,Rospaw
OLANZAPINA  ROSPAW,10 mg comp.x 14,Rospaw
OLANZAPINA  ROSPAW,10 mg comp.x 28,Rospaw
OLANZAPINA  ROSPAW,5 mg comp.x 14,Rospaw
OLANZAPINA  ROSPAW,5 mg comp.x 28,Rospaw
PAROXIN,10 mg comp.rec.x 30,Rospaw
PAROXIN,20 mg comp.rec.x 30,Rospaw
PAROXIN,30 mg comp.rec.x 30,Rospaw
PAROXIN,40 mg comp.rec.x 30,Rospaw
SERIPRAN,150 mg c·ps.x 30,Rospaw
SERIPRAN,150 mg c·ps.x 60,Rospaw
SERIPRAN,25 mg c·ps.x 30,Rospaw
SERIPRAN,25 mg c·ps.x 60,Rospaw
SERIPRAN,300 mg c·ps.x 30,Rospaw
SERIPRAN,300 mg c·ps.x 60,Rospaw
SERIPRAN,50 mg c·ps.x 30,Rospaw
SERIPRAN,50 mg c·ps.x 60,Rospaw
SERIPRAN,75 mg comp.ran.dividsx60,Rospaw
SERIPRAN,75 mg c·ps.x 30,Rospaw
SERIPRAN,75 mg c·ps.x 60,Rospaw
SERIPRAN,75mg comp.ran.divids.x30,Rospaw
ROSTAZINA,25 mg comp.rec.x 30,Rospaw
QUETIAROS,100 mg comp.x 30,Rospaw
QUETIAROS,200 mg comp.x 30,Rospaw
QUETIAROS,25 mg comp.x 30,Rospaw
SERTRALINA ROSPAW,100 mg comp.x 30,Rospaw
SERTRALINA ROSPAW,50 mg comp.x 30,Rospaw
FAXIPAW,25 mg comp.x 30,Rospaw
FAXIPAW,50 mg comp.x 30,Rospaw
FAXIPAW,75 mg comp.x 30,Rospaw
DORMI-ROS,10 mg comp.x 30,Rospaw
ESIEN,sol.oral x 45 ml,Rossmore Pharma
DOMEKA,50 mg comp.x 10,Rossmore Pharma
DOMEKA,50 mg comp.x 30,Rossmore Pharma
DOMEKA,50 mg comp.x 60,Rossmore Pharma
DRIMAVIN,comp.x 20,Rossmore Pharma
DRIMAVIN,comp.x 60,Rossmore Pharma
SINASTAL,sobres x 4,Rossmore Pharma
NEOTINA,comp.x 30,Rossmore Pharma
NEOTINA,comp.x 60,Rossmore Pharma
URSOTOP,300 mg comp.x 30,Rossmore Pharma
URSOTOP,300 mg comp.x 50,Rossmore Pharma
SIDOMAL,comp.x 30,Sanitas
BUDECORT ENEMA,2 mg enema x 7,Sanitas
DOM POLIENZIM 200,grag.x 30,Sanitas
DOM SIMECON,comp.x 30,Sanitas
POLIENZIM,200 mg grag.x 30,Sanitas
GASTROKIN,5 mg comp.rec.x 30,Sanitas
LUMENCOL 2F,fr. x 2 x 70 g,Sanitas
LUMENCOL,bidÛn x 4 l,Sanitas
SIMECON 250,grag.x 30,Sanitas
FOSFACOL 1F,fco.x 1 x 45 ml,Sanitas
FOSFACOL 2F,fco.x 2 x 45 ml,Sanitas
GASTROMED,susp.x 200 ml,Sanitas
COLIXANE 200,comp.x 30,Sanitas
COLIXANE B,comp.x 30,Sanitas
COLIXANE DISTEN,comp.x 60 (30+30),Sanitas
UTRAL 300,300 mg comp.x 30,Sanitas
UTRAL 300,300 mg comp.x 60,Sanitas
AVAXIM,jga.prell.x 0.5 ml,Sanofi Health A
AVAXIM 80 U PEDIATRICO,jga.prell.x 0.5 ml,Sanofi Health A
HEPATIVAX JUNIOR,f.a.x 1 ds.x 0.5 ml,Sanofi Health A
HEPATIVAX,f.a.x 1 ds.x 1 ml,Sanofi Health A
ISTIVAC JUNIOR,Ped.jga.prell.x 0.25 ml,Sanofi Health A
ISTIVAC 4,jga.prell.x 1 x 0.5 ml,Sanofi Health A
TETAVAX,jga.prell.x 0.5 ml,Sanofi Health A
IMOVAX DT ADULTOS,jga.prell.x 0.5 ml,Sanofi Health A
CLIKSTAR,Disposit.iny.insulina x1,Sanofi-Aventis
UROXATRAL OD,10 mg comp.lib.prol.x 30,Sanofi-Aventis
DELTISONA RETARD,fco.a.x 1 x 2 ml+jeringa,Sanofi-Aventis
LOPROX,laca x 3 ml,Sanofi-Aventis
ESTAPROL,100 mg caps.x 30,Sanofi-Aventis
ESTAPROL,100 mg caps.x 60,Sanofi-Aventis
PLAVIX,300 mg comp.rec.x 4,Sanofi-Aventis
PLAVIX,75 mg comp.rec.x 14,Sanofi-Aventis
PLAVIX,75 mg comp.rec.x 28,Sanofi-Aventis
COPLAVIX,comp.rec.x 28,Sanofi-Aventis
NIVAQUINE,comp.x 30,Sanofi-Aventis
FLAMIREX 30,30 mg comp.x 20,Sanofi-Aventis
AZACORTID,30 mg comp.x 20,Sanofi-Aventis
AZACORTID,6 mg comp.x 20,Sanofi-Aventis
CLEXANE,100 mg jga.prell.x 10,Sanofi-Aventis
CLEXANE,20 mg jga.prell.x 10,Sanofi-Aventis
CLEXANE,20 mg jga.prell.x 2,Sanofi-Aventis
CLEXANE,40 mg jga.prell.x 10,Sanofi-Aventis
CLEXANE,40 mg jga.prell.x 2,Sanofi-Aventis
CLEXANE,60 mg jga.prell.x 10,Sanofi-Aventis
CLEXANE,80 mg jga.prell.x 10,Sanofi-Aventis
ROVAMYCINE,3 MUI comp.x 20,Sanofi-Aventis
LASILACTON,25 mg caps.x 30,Sanofi-Aventis
LASILACTON,50 mg caps.x 30,Sanofi-Aventis
LASIX,40 mg comp.x 30,Sanofi-Aventis
LASIX,40 mg comp.x 50,Sanofi-Aventis
LASIX,40 mg comp.x 60,Sanofi-Aventis
LASIX,a.x 10 x 2 ml,Sanofi-Aventis
DAONIL,comp.x 30,Sanofi-Aventis
DAONIL,comp.x 60,Sanofi-Aventis
AMARYL,2 mg comp.x 30,Sanofi-Aventis
AMARYL,2 mg comp.x 60,Sanofi-Aventis
AMARYL,4 mg comp.x 15,Sanofi-Aventis
AMARYL,4 mg comp.x 30,Sanofi-Aventis
AMARYL M,2 mg/1 g comp.rec.x 30,Sanofi-Aventis
AMARYL M,4 mg/1 g comp.rec.x 30,Sanofi-Aventis
INSULINA LANTUS SOLOSTAR,100UI/ml lap.prellx5x3ml,Sanofi-Aventis
TOUJEO,300U/ml lapicerax3x1.5ml,Sanofi-Aventis
INSULINA LANTUS,cart.x 5 x 3 ml,Sanofi-Aventis
INSULINA APIDRA SOLOSTAR,100UI/ml lap.prellx5x3ml,Sanofi-Aventis
INSULINA INSUMAN N SOLOSTAR,100UI lap.prell.x 5 x3ml,Sanofi-Aventis
INSULINA INSUMAN,N 100 UI cart.x 5 x 3 ml,Sanofi-Aventis
INSULINA INSUMAN,N 100 UI vial x 1 x 5 ml,Sanofi-Aventis
INSULINA INSUMAN,R 100 UI cart.x 5 x 3 ml,Sanofi-Aventis
INSULINA INSUMAN,R 100 UI vial x 1 x 5 ml,Sanofi-Aventis
APROVEL 150,150 mg comp.x 28,Sanofi-Aventis
APROVEL 300,300 mg comp.x 28,Sanofi-Aventis
APROVASC,150/5mg comp.rec.x 28,Sanofi-Aventis
APROVASC,300/10mg comp.rec.x 28,Sanofi-Aventis
APROVASC,300/5mg comp.rec.x 28,Sanofi-Aventis
CO APROVEL 150/12.5MG,150/12.5 mg comp.x 28,Sanofi-Aventis
CO APROVEL 300/12.5MG,300/12.5 mg comp.x 28,Sanofi-Aventis
CO APROVEL 300/25 MG,300/25 mg comp.x 28,Sanofi-Aventis
NICOTIBINA,300 mg comp.x 30,Sanofi-Aventis
ARAVA,20 mg comp.x 30,Sanofi-Aventis
NOZINAN,2 mg comp.x 30,Sanofi-Aventis
NOZINAN,2.5% iny.x 5 x 1 ml,Sanofi-Aventis
QUEXEL SR 1000,1000 mg comp.rec.AP x 30,Sanofi-Aventis
